Sample_ID,MLG_ID,Longitude,Latitude,Species,Continent,Accession,BioProject,BioSample
POV_4runs_00110_S80,Daphnia.pulex.NorthAmerica.USA.444,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689210,PRJNA482684,SAMN09711184
POV-00107,Daphnia.pulex.NorthAmerica.USA.445,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401764,PRJNA513203,SAMN10698327
POV_4runs_00106_S78,Daphnia.pulex.NorthAmerica.USA.446,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689212,PRJNA482684,SAMN09711184
POV_4runs_00105_S77,Daphnia.pulex.NorthAmerica.USA.447,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689213,PRJNA482684,SAMN09711184
POV-00102,Daphnia.pulex.NorthAmerica.USA.448,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401765,PRJNA513203,SAMN10698326
POV-00129,Daphnia.pulex.NorthAmerica.USA.449,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401742,PRJNA513203,SAMN10698344
POV_4runs_00127_S92,Daphnia.pulex.NorthAmerica.USA.450,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689216,PRJNA482684,SAMN09711184
POV_4runs_00126_S93,Daphnia.pulex.NorthAmerica.USA.451,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689217,PRJNA482684,SAMN09711184
POV_4runs_00124_S90,Daphnia.pulex.NorthAmerica.USA.452,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689218,PRJNA482684,SAMN09711184
POV-00122,Daphnia.pulex.NorthAmerica.USA.453,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401741,PRJNA513203,SAMN10698343
POV-00120,Daphnia.pulex.NorthAmerica.USA.454,-85.35,42.75,Daphnia pulex,NorthAmerica,SRR8401768,PRJNA513203,SAMN10698342
POV_4runs_00119_S87,Daphnia.pulex.NorthAmerica.USA.455,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689221,PRJNA482684,SAMN09711184
POV_4runs_00117_S86,Daphnia.pulex.NorthAmerica.USA.456,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689222,PRJNA482684,SAMN09711184
POV_4runs_00116_S85,Daphnia.pulex.NorthAmerica.USA.457,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689223,PRJNA482684,SAMN09711184
POV_4runs_00115_S84,Daphnia.pulex.NorthAmerica.USA.458,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689224,PRJNA482684,SAMN09711184
POV_4runs_00101_S75,Daphnia.pulex.NorthAmerica.USA.459,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689225,PRJNA482684,SAMN09711184
POV_4runs_00100_S74,Daphnia.pulex.NorthAmerica.USA.460,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR12689226,PRJNA482684,SAMN09711184
PA42,Daphnia.pulex.NorthAmerica.USA.487,-87.3294,40.2013,Daphnia pulex,NorthAmerica,SRR3090581,PRJNA307976,SAMN04385829
KAP-00091,Daphnia.pulex.NorthAmerica.USA.492,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004854,PRJNA351263,SAMN06005639
KAP-00039,Daphnia.pulex.NorthAmerica.USA.493,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004855,PRJNA351263,SAMN06005639
KAP-00027,Daphnia.pulex.NorthAmerica.USA.494,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401785,PRJNA513203,SAMN10698253
KAP-00028,Daphnia.pulex.NorthAmerica.USA.495,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401784,PRJNA513203,SAMN10698254
KAP-00007,Daphnia.pulex.NorthAmerica.USA.496,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401653,PRJNA513203,SAMN10698245
KAP-00050,Daphnia.pulex.NorthAmerica.USA.497,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401708,PRJNA513203,SAMN10698300
KAP-00053,Daphnia.pulex.NorthAmerica.USA.498,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004861,PRJNA351263,SAMN06005639
KAP-00052,Daphnia.pulex.NorthAmerica.USA.499,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004862,PRJNA351263,SAMN06005639
KAP-00113,Daphnia.pulex.NorthAmerica.USA.500,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401727,PRJNA513203,SAMN10698320
KAP-00020,Daphnia.pulex.NorthAmerica.USA.501,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401778,PRJNA513203,SAMN10698287
KAP-00014,Daphnia.pulex.NorthAmerica.USA.502,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401655,PRJNA513203,SAMN10698247
KAP-00029,Daphnia.pulex.NorthAmerica.USA.503,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401754,PRJNA513203,SAMN10698290
KAP-00042,Daphnia.pulex.NorthAmerica.USA.504,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004867,PRJNA351263,SAMN06005639
KAP-00024,Daphnia.pulex.NorthAmerica.USA.505,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004868,PRJNA351263,SAMN06005639
KAP-00019,Daphnia.pulex.NorthAmerica.USA.506,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401779,PRJNA513203,SAMN10698250
KAP-00099,Daphnia.pulex.NorthAmerica.USA.507,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401624,PRJNA513203,SAMN10698277
KAP-00071,Daphnia.pulex.NorthAmerica.USA.508,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004871,PRJNA351263,SAMN06005639
KAP-00090,Daphnia.pulex.NorthAmerica.USA.509,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004872,PRJNA351263,SAMN06005639
KAP-00040,Daphnia.pulex.NorthAmerica.USA.510,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004873,PRJNA351263,SAMN06005639
KAP-00033,Daphnia.pulex.NorthAmerica.USA.511,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401756,PRJNA513203,SAMN10698256
KAP-00107,Daphnia.pulex.NorthAmerica.USA.512,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401729,PRJNA513203,SAMN10698318
KAP-00034,Daphnia.pulex.NorthAmerica.USA.513,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004876,PRJNA351263,SAMN06005639
KAP-00064,Daphnia.pulex.NorthAmerica.USA.514,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401681,PRJNA513203,SAMN10698269
KAP-00012,Daphnia.pulex.NorthAmerica.USA.515,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401650,PRJNA513203,SAMN10698246
KAP-00075,Daphnia.pulex.NorthAmerica.USA.516,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004879,PRJNA351263,SAMN06005639
KAP-00120,Daphnia.pulex.NorthAmerica.USA.517,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004880,PRJNA351263,SAMN06005639
KAP-00102,Daphnia.pulex.NorthAmerica.USA.518,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401734,PRJNA513203,SAMN10698316
KAP-00063,Daphnia.pulex.NorthAmerica.USA.519,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401684,PRJNA513203,SAMN10698303
KAP-00059,Daphnia.pulex.NorthAmerica.USA.520,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401685,PRJNA513203,SAMN10698267
KAP-00054,Daphnia.pulex.NorthAmerica.USA.521,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401689,PRJNA513203,SAMN10698264
KAP-00006,Daphnia.pulex.NorthAmerica.USA.522,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401646,PRJNA513203,SAMN10698244
KAP-00018,Daphnia.pulex.NorthAmerica.USA.523,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004888,PRJNA351263,SAMN06005639
KAP-00036,Daphnia.pulex.NorthAmerica.USA.524,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004889,PRJNA351263,SAMN06005639
KAP-00026,Daphnia.pulex.NorthAmerica.USA.525,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401782,PRJNA513203,SAMN10698289
KAP-00061,Daphnia.pulex.NorthAmerica.USA.526,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401683,PRJNA513203,SAMN10698268
KAP-00070,Daphnia.pulex.NorthAmerica.USA.527,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401667,PRJNA513203,SAMN10698307
KAP-00073,Daphnia.pulex.NorthAmerica.USA.528,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004895,PRJNA351263,SAMN06005639
KAP-00048,Daphnia.pulex.NorthAmerica.USA.529,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004897,PRJNA351263,SAMN06005639
KAP-00068,Daphnia.pulex.NorthAmerica.USA.530,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004898,PRJNA351263,SAMN06005639
KAP-00104,Daphnia.pulex.NorthAmerica.USA.531,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004899,PRJNA351263,SAMN06005639
KAP-00103,Daphnia.pulex.NorthAmerica.USA.532,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004900,PRJNA351263,SAMN06005639
KAP-00092,Daphnia.pulex.NorthAmerica.USA.533,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004901,PRJNA351263,SAMN06005639
KAP-00023,Daphnia.pulex.NorthAmerica.USA.534,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004902,PRJNA351263,SAMN06005639
KAP-00013,Daphnia.pulex.NorthAmerica.USA.535,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004903,PRJNA351263,SAMN06005639
KAP-00037,Daphnia.pulex.NorthAmerica.USA.536,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004904,PRJNA351263,SAMN06005639
KAP-00015,Daphnia.pulex.NorthAmerica.USA.537,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004905,PRJNA351263,SAMN06005639
KAP-00025,Daphnia.pulex.NorthAmerica.USA.538,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004906,PRJNA351263,SAMN06005639
KAP-00060,Daphnia.pulex.NorthAmerica.USA.539,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004907,PRJNA351263,SAMN06005639
KAP-00083,Daphnia.pulex.NorthAmerica.USA.540,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004908,PRJNA351263,SAMN06005639
KAP-00017,Daphnia.pulex.NorthAmerica.USA.541,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004909,PRJNA351263,SAMN06005639
KAP-00005,Daphnia.pulex.NorthAmerica.USA.542,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401647,PRJNA513203,SAMN10698283
KAP-00069,Daphnia.pulex.NorthAmerica.USA.543,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004911,PRJNA351263,SAMN06005639
KAP-00010,Daphnia.pulex.NorthAmerica.USA.544,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401651,PRJNA513203,SAMN10698285
KAP-00016,Daphnia.pulex.NorthAmerica.USA.545,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004913,PRJNA351263,SAMN06005639
KAP-00097,Daphnia.pulex.NorthAmerica.USA.546,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004914,PRJNA351263,SAMN06005639
KAP-00114,Daphnia.pulex.NorthAmerica.USA.547,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004915,PRJNA351263,SAMN06005639
KAP-00047,Daphnia.pulex.NorthAmerica.USA.548,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401710,PRJNA513203,SAMN10698298
KAP-00046,Daphnia.pulex.NorthAmerica.USA.549,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004917,PRJNA351263,SAMN06005639
KAP-00080,Daphnia.pulex.NorthAmerica.USA.550,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004918,PRJNA351263,SAMN06005639
KAP-00022,Daphnia.pulex.NorthAmerica.USA.551,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004919,PRJNA351263,SAMN06005639
KAP-00087,Daphnia.pulex.NorthAmerica.USA.552,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004920,PRJNA351263,SAMN06005639
KAP-00038,Daphnia.pulex.NorthAmerica.USA.553,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004921,PRJNA351263,SAMN06005639
KAP-00105,Daphnia.pulex.NorthAmerica.USA.554,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401731,PRJNA513203,SAMN10698280
KAP-00100,Daphnia.pulex.NorthAmerica.USA.555,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401625,PRJNA513203,SAMN10698278
KAP-00041,Daphnia.pulex.NorthAmerica.USA.556,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004924,PRJNA351263,SAMN06005639
KAP-00031,Daphnia.pulex.NorthAmerica.USA.557,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401755,PRJNA513203,SAMN10698255
KAP-00051,Daphnia.pulex.NorthAmerica.USA.558,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004926,PRJNA351263,SAMN06005639
KAP-00045,Daphnia.pulex.NorthAmerica.USA.559,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004927,PRJNA351263,SAMN06005639
KAP-00055,Daphnia.pulex.NorthAmerica.USA.560,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004928,PRJNA351263,SAMN06005639
KAP-00065,Daphnia.pulex.NorthAmerica.USA.561,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401682,PRJNA513203,SAMN10698304
KAP-00035,Daphnia.pulex.NorthAmerica.USA.562,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401750,PRJNA513203,SAMN10698257
KAP-00056,Daphnia.pulex.NorthAmerica.USA.563,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401687,PRJNA513203,SAMN10698265
KAP-00098,Daphnia.pulex.NorthAmerica.USA.564,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401623,PRJNA513203,SAMN10698315
KAP-00079,Daphnia.pulex.NorthAmerica.USA.565,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401663,PRJNA513203,SAMN10698309
KAP-00057,Daphnia.pulex.NorthAmerica.USA.566,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR5004965,PRJNA351263,SAMN06005639
KAP-00081,Daphnia.pulex.NorthAmerica.USA.567,-87.7366,40.1224,Daphnia pulex,NorthAmerica,SRR8401659,PRJNA513203,SAMN10698310
EB-00008_3,Daphnia.pulex.NorthAmerica.USA.576,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7592002,PRJNA482684,SAMN09711179
EB-00008_5,Daphnia.pulex.NorthAmerica.USA.579,-93.19,44.59,Daphnia pulex,NorthAmerica,SRR5098786,PRJNA355243,SAMN06066755
PA2013-00012,Daphnia.pulex.NorthAmerica.USA.584,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594231,PRJNA482684,SAMN09711183
EB-00008_4,Daphnia.pulex.NorthAmerica.USA.585,-93.19,44.59,Daphnia pulex,NorthAmerica,SRR5099737,PRJNA355243,SAMN06066755
PA2013-00105,Daphnia.pulex.NorthAmerica.USA.586,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7594203,PRJNA482684,SAMN09711183
NFL-3,Daphnia.pulex.NorthAmerica.USA.589,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7516523,PRJNA212294,SAMN02252747
STM-2,Daphnia.pulex.NorthAmerica.USA.591,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7516535,PRJNA212135,SAMN02252738
SED-2,Daphnia.pulex.NorthAmerica.USA.594,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7516547,PRJNA212134,SAMN02252737
BW-101,Daphnia.pulex.NorthAmerica.USA.595,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7516561,PRJNA212288,SAMN02252742
TEX-9,Daphnia.pulex.NorthAmerica.USA.596,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7516562,PRJNA212292,SAMN02252745
LPB8-6,Daphnia.pulex.NorthAmerica.USA.598,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7516565,PRJNA212293,SAMN02252746
EB-1,Daphnia.pulex.NorthAmerica.USA.600,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7516572,PRJNA212286,SAMN02252741
POVI-4,Daphnia.pulex.NorthAmerica.USA.601,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7516825,PRJNA212291,SAMN02252744
LYT-1,Daphnia.pulex.NorthAmerica.USA.603,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7516868,PRJNA212130,SAMN02252733
LIS-3,Daphnia.pulex.NorthAmerica.USA.604,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7518395,PRJNA212128,SAMN02252729
TRO-3,Daphnia.pulex.NorthAmerica.USA.606,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7518397,PRJNA212126,SAMN02252729
TEX-21,Daphnia.pulex.NorthAmerica.USA.608,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7519632,PRJNA212296,SAMN02252749
BUS-00015,Daphnia.pulex.NorthAmerica.USA.613,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589089,PRJNA482684,SAMN09711177
BUS-00013,Daphnia.pulex.NorthAmerica.USA.614,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589090,PRJNA482684,SAMN09711177
BUS-00019,Daphnia.pulex.NorthAmerica.USA.615,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589093,PRJNA482684,SAMN09711177
BUS-00018,Daphnia.pulex.NorthAmerica.USA.616,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589094,PRJNA482684,SAMN09711177
BUS-00017,Daphnia.pulex.NorthAmerica.USA.617,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589095,PRJNA482684,SAMN09711177
BUS-00107,Daphnia.pulex.NorthAmerica.USA.618,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589099,PRJNA482684,SAMN09711177
BUS-00106,Daphnia.pulex.NorthAmerica.USA.619,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589100,PRJNA482684,SAMN09711177
BUS-00046,Daphnia.pulex.NorthAmerica.USA.620,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589105,PRJNA482684,SAMN09711177
BUS-00040,Daphnia.pulex.NorthAmerica.USA.621,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589109,PRJNA482684,SAMN09711177
BUS-00100,Daphnia.pulex.NorthAmerica.USA.622,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589116,PRJNA482684,SAMN09711177
BUS-00095,Daphnia.pulex.NorthAmerica.USA.623,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589119,PRJNA482684,SAMN09711177
BUS-00037,Daphnia.pulex.NorthAmerica.USA.624,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589125,PRJNA482684,SAMN09711177
BUS-00026,Daphnia.pulex.NorthAmerica.USA.625,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589127,PRJNA482684,SAMN09711177
BUS-00034,Daphnia.pulex.NorthAmerica.USA.626,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589131,PRJNA482684,SAMN09711177
BUS-00027,Daphnia.pulex.NorthAmerica.USA.627,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589132,PRJNA482684,SAMN09711177
BUS-00067,Daphnia.pulex.NorthAmerica.USA.628,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589137,PRJNA482684,SAMN09711177
BUS-00066,Daphnia.pulex.NorthAmerica.USA.629,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589138,PRJNA482684,SAMN09711177
BUS-00065,Daphnia.pulex.NorthAmerica.USA.630,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589139,PRJNA482684,SAMN09711177
BUS-00060,Daphnia.pulex.NorthAmerica.USA.631,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589142,PRJNA482684,SAMN09711177
BUS-00052,Daphnia.pulex.NorthAmerica.USA.632,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589150,PRJNA482684,SAMN09711177
BUS-00087,Daphnia.pulex.NorthAmerica.USA.633,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589155,PRJNA482684,SAMN09711177
BUS-00083,Daphnia.pulex.NorthAmerica.USA.634,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589158,PRJNA482684,SAMN09711177
BUS-00004,Daphnia.pulex.NorthAmerica.USA.635,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589168,PRJNA482684,SAMN09711177
BUS-00009,Daphnia.pulex.NorthAmerica.USA.636,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589172,PRJNA482684,SAMN09711177
BUS-00078,Daphnia.pulex.NorthAmerica.USA.637,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589174,PRJNA482684,SAMN09711177
BUS-00079,Daphnia.pulex.NorthAmerica.USA.638,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589175,PRJNA482684,SAMN09711177
BUS-00077,Daphnia.pulex.NorthAmerica.USA.639,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589177,PRJNA482684,SAMN09711177
BUS-00080,Daphnia.pulex.NorthAmerica.USA.640,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589182,PRJNA482684,SAMN09711177
BUS-00081,Daphnia.pulex.NorthAmerica.USA.641,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7589183,PRJNA482684,SAMN09711177
EB-00059,Daphnia.pulex.NorthAmerica.USA.642,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591932,PRJNA482684,SAMN09711179
EB-00053,Daphnia.pulex.NorthAmerica.USA.643,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591933,PRJNA482684,SAMN09711179
EB-00050,Daphnia.pulex.NorthAmerica.USA.644,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591934,PRJNA482684,SAMN09711179
EB-00049,Daphnia.pulex.NorthAmerica.USA.645,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591935,PRJNA482684,SAMN09711179
EB-00048,Daphnia.pulex.NorthAmerica.USA.646,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591936,PRJNA482684,SAMN09711179
EB-00058,Daphnia.pulex.NorthAmerica.USA.647,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591937,PRJNA482684,SAMN09711179
EB-00057,Daphnia.pulex.NorthAmerica.USA.648,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591938,PRJNA482684,SAMN09711179
EB-00054,Daphnia.pulex.NorthAmerica.USA.649,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591940,PRJNA482684,SAMN09711179
EB-00031,Daphnia.pulex.NorthAmerica.USA.650,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591941,PRJNA482684,SAMN09711179
EB-00032,Daphnia.pulex.NorthAmerica.USA.651,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591942,PRJNA482684,SAMN09711179
EB-00034,Daphnia.pulex.NorthAmerica.USA.652,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591943,PRJNA482684,SAMN09711179
EB-00039,Daphnia.pulex.NorthAmerica.USA.653,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591944,PRJNA482684,SAMN09711179
EB-00027,Daphnia.pulex.NorthAmerica.USA.654,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591945,PRJNA482684,SAMN09711179
EB-00028,Daphnia.pulex.NorthAmerica.USA.655,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591946,PRJNA482684,SAMN09711179
EB-00029,Daphnia.pulex.NorthAmerica.USA.656,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591947,PRJNA482684,SAMN09711179
EB-00044,Daphnia.pulex.NorthAmerica.USA.657,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591949,PRJNA482684,SAMN09711179
EB-00045,Daphnia.pulex.NorthAmerica.USA.658,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591950,PRJNA482684,SAMN09711179
EB-00015,Daphnia.pulex.NorthAmerica.USA.659,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591951,PRJNA482684,SAMN09711179
EB-00012,Daphnia.pulex.NorthAmerica.USA.660,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591952,PRJNA482684,SAMN09711179
EB-00017,Daphnia.pulex.NorthAmerica.USA.661,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591953,PRJNA482684,SAMN09711179
EB-00016,Daphnia.pulex.NorthAmerica.USA.662,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591954,PRJNA482684,SAMN09711179
EB-00019,Daphnia.pulex.NorthAmerica.USA.663,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591955,PRJNA482684,SAMN09711179
EB-00018,Daphnia.pulex.NorthAmerica.USA.664,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591956,PRJNA482684,SAMN09711179
EB-00023,Daphnia.pulex.NorthAmerica.USA.665,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591957,PRJNA482684,SAMN09711179
EB-00020,Daphnia.pulex.NorthAmerica.USA.666,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591958,PRJNA482684,SAMN09711179
EB-00025,Daphnia.pulex.NorthAmerica.USA.667,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591959,PRJNA482684,SAMN09711179
EB-00024,Daphnia.pulex.NorthAmerica.USA.668,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591960,PRJNA482684,SAMN09711179
EB-00131,Daphnia.pulex.NorthAmerica.USA.669,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591962,PRJNA482684,SAMN09711179
EB-00133,Daphnia.pulex.NorthAmerica.USA.670,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591964,PRJNA482684,SAMN09711179
EB-00137,Daphnia.pulex.NorthAmerica.USA.671,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591965,PRJNA482684,SAMN09711179
EB-00129,Daphnia.pulex.NorthAmerica.USA.672,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591967,PRJNA482684,SAMN09711179
EB-00130,Daphnia.pulex.NorthAmerica.USA.673,-95.7129,37.0902,Daphnia pulex,NorthAmerica,SRR7591968,PRJNA482684,SAMN09711179
