Sample,mlg.country,id,pondID,year,long,lat,SC,Nonindependent,WildSequenced,Sex,Species,AxCF1Hybrid,LabGenerated,BioProject,Continent,Origin,Library.Name,Sample.Name,Isolate,geo_loc_name_country,geo_loc_name_country_continent,cloneID,dna.seq,Country,isolate.name,Reproduction,Monoisolate,PoolSeq,IndividualSeq,Sexual.phenotype,cont,country,mean.depth,mean.miss
May_2017_DBunk_579,Daphnia.pulex.Europe.GBR.421,May_2017_DBunk_579,DBunk,2017,-2.09237,50.64259,OO,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,19.6616,0.00110957
May_2017_DBunk_589,Daphnia.pulex.Europe.GBR.423,May_2017_DBunk_589,DBunk,2017,-2.09237,50.64259,OO,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,30.0969,0.000633943
May_2017_DBunk_590,Daphnia.pulex.Europe.GBR.424,May_2017_DBunk_590,DBunk,2017,-2.09237,50.64259,OO,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,17.2348,0.00139736
May_2017_DBunk_591,Daphnia.pulex.Europe.GBR.425,May_2017_DBunk_591,DBunk,2017,-2.09237,50.64259,OO,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,11.5069,0.00141312
April_2017_D8_134,Daphnia.pulex.Europe.GBR.44,April_2017_D8_134,D8,2017,-2.091652,50.64256,OO,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,19.7782,0.000702704
April_2017_D8_137,Daphnia.pulex.Europe.GBR.47,April_2017_D8_137,D8,2017,-2.091652,50.64256,OO,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,16.7018,0.00140876
April_2017_D8_248,Daphnia.pulex.Europe.GBR.48,April_2017_D8_248,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,12.0404,0.00173546
April_2017_D8_147,Daphnia.pulex.Europe.GBR.51,April_2017_D8_147,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,6.14485,0.0198159
April_2017_D8_157,Daphnia.pulex.Europe.GBR.54,April_2017_D8_157,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,7.23476,0.00968524
April_2017_D8_179,Daphnia.pulex.Europe.GBR.59,April_2017_D8_179,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,7.71939,0.00644509
April17_2018_D8_Male1,Daphnia.pulex.Europe.GBR.6,April17_2018_D8_Male1,D8,2018,-2.091652,50.64256,OO,0,1,male,Daphnia pulex,1,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,11.1217,0.00370605
April_2017_D8_222,Daphnia.pulex.Europe.GBR.60,April_2017_D8_222,D8,2017,-2.091652,50.64256,C,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,10.923,0.00225435
April_2017_D8_210,Daphnia.pulex.Europe.GBR.68,April_2017_D8_210,D8,2017,-2.091652,50.64256,C,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,4.2864,0.041918
April_2017_D8_214,Daphnia.pulex.Europe.GBR.72,April_2017_D8_214,D8,2017,-2.091652,50.64256,roC,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,12.9725,0.00304594
April_2017_D8_223,Daphnia.pulex.Europe.GBR.75,April_2017_D8_223,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,6.81446,0.00753486
April_2017_D8_230,Daphnia.pulex.Europe.GBR.77,April_2017_D8_230,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,7.05932,0.00669598
April_2017_D8_239,Daphnia.pulex.Europe.GBR.78,April_2017_D8_239,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,7.8164,0.0122854
April_2017_D8_249,Daphnia.pulex.Europe.GBR.80,April_2017_D8_249,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,6.94446,0.00870078
April_2017_D8_256,Daphnia.pulex.Europe.GBR.83,April_2017_D8_256,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,6.57921,0.00886413
April_2017_D8_304,Daphnia.pulex.Europe.GBR.87,April_2017_D8_304,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,8.42529,0.00289132
April_2017_D8_305,Daphnia.pulex.Europe.GBR.88,April_2017_D8_305,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,5.23906,0.0209037
April_2017_D8_32,Daphnia.pulex.Europe.GBR.89,April_2017_D8_32,D8,2017,-2.091652,50.64256,C,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,5.27506,0.0198451
April17_2018_D8_Male4,Daphnia.pulex.Europe.GBR.9,April17_2018_D8_Male4,D8,2018,-2.091652,50.64256,AB,0,1,male,Daphnia pulex,1,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,10.0556,0.00663997
April_2017_D8_338,Daphnia.pulex.Europe.GBR.91,April_2017_D8_338,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,5.70575,0.0136522
April_2017_D8_355,Daphnia.pulex.Europe.GBR.94,April_2017_D8_355,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,8.35646,0.00347495
April_2017_D8_359,Daphnia.pulex.Europe.GBR.95,April_2017_D8_359,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,6.56047,0.0122187
April_2017_D8_360,Daphnia.pulex.Europe.GBR.96,April_2017_D8_360,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,7.60731,0.00538885
April_2017_D8_373,Daphnia.pulex.Europe.GBR.97,April_2017_D8_373,D8,2017,-2.091652,50.64256,A,0,0,female,Daphnia pulex,0,0,,Europe,Europe,NA,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,Daphnia.pulex.Europe,Daphnia.pulex.Europe.GBR,4.67762,0.0220914
SRR2968969,Daphnia.pulex.Europe.LTU.485,SAMN04277921,,NA,25.2797,54.6872,,NA,NA,,Daphnia pulex,NA,NA,PRJNA302704,Europe,SRA,genome,DphniaClone,clone from a parthenogenetic population in a pond,Lithuania,Europe,NA,Y,NA,clone from a parthenogenetic population in a pond,NA,Y,NA,,,Daphnia.pulex.Europe,Daphnia.pulex.Europe.LTU,7.30868,0.0055569
SRR7592136,Daphnia.pulex.NorthAmerica.CAN.434,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-88,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,15.849,0.00482434
SRR10160683,Daphnia.pulex.NorthAmerica.CAN.437,SAMN12816641,,NA,-80.25,42.41,,NA,NA,,Daphnia pulex,NA,NA,PRJNA573529,NorthAmerica,SRA,LPA-3,LPA-3,LPA-3,,,NA,Y,Ontario. Canada,LPA,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.9668,0.00562398
SRR2148378,Daphnia.pulex.NorthAmerica.CAN.465,SAMN03964739,,NA,-77.42,55.15,,NA,NA,,Daphnia pulex,NA,NA,PRJNA292080,NorthAmerica,SRA,KuujSas1,KuujSas1,,uncalculated,uncalculated,NA,Y,Kuujjuarapik. Quebec,NA,OP,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,12.5499,0.00590271
SRR2148383,Daphnia.pulex.NorthAmerica.CAN.470,SAMN03964744,,NA,-68.7,48.37,,NA,NA,,Daphnia pulex,NA,NA,PRJNA292080,NorthAmerica,SRA,Metis,Metis,,uncalculated,uncalculated,NA,Y,Rimouski. Quebec,NA,OP,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,7.8129,0.0129784
SRR7516536,Daphnia.pulex.NorthAmerica.CAN.592,SAMN02252748,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA212295,NorthAmerica,SRA,LPB8-5,LP8B-6,LP8B-6,Canada,North America,NA,Y,NA,LP8B,NA,Y,NA,,Sexual,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,21.6509,0.00728364
SRR7516538,Daphnia.pulex.NorthAmerica.CAN.593,SAMN02252736,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA212133,NorthAmerica,SRA,MORG-5,JOL-2,JOL-2,Canada,North America,NA,Y,NA,JOL,NA,Y,NA,,Asexual,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,34.9159,0.00518894
SRR7516563,Daphnia.pulex.NorthAmerica.CAN.597,SAMN02252740,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA212285,NorthAmerica,SRA,PA-32,HUGHES-2,HUGHES-2,Canada,North America,NA,Y,NA,HUGHES,NA,Y,NA,,Sexual,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,33.3422,0.00569777
SRR7516566,Daphnia.pulex.NorthAmerica.CAN.599,SAMN02252743,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA212290,NorthAmerica,SRA,KSP-10,OP-11,OP-11,Canada,North America,NA,Y,NA,OP,NA,Y,NA,,Sexual,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,32.6469,0.00550054
SRR7516826,Daphnia.pulex.NorthAmerica.CAN.602,SAMN02252735,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA212132,NorthAmerica,SRA,JOL-2,GOS-1,GOS-1,Canada,North America,NA,Y,NA,GOS,NA,Y,NA,,Asexual,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,32.8789,0.00550524
SRR7518396,Daphnia.pulex.NorthAmerica.CAN.605,SAMN02252732,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA212129,NorthAmerica,SRA,5W2,5W-2,5W-2,Canada,North America,NA,Y,NA,5W,NA,Y,NA,,Asexual,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,31.5846,0.00527682
SRR7518398,Daphnia.pulex.NorthAmerica.CAN.607,SAMN02252730,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA212127,NorthAmerica,SRA,SMI-1,SMI-1,SMI-1,Canada,North America,NA,Y,NA,SMI,NA,Y,NA,,Asexual,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,32.3873,0.00526139
SRR7519639,Daphnia.pulex.NorthAmerica.CAN.609,SAMN02252750,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA212297,NorthAmerica,SRA,SW-4,LP8B-5,LPB8-5,Canada,North America,NA,Y,NA,LPB8,NA,Y,NA,,Sexual,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,9.5573,0.0358574
SRR7521589,Daphnia.pulex.NorthAmerica.CAN.612,SAMN02252739,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA212282,NorthAmerica,SRA,Hughes-2,STM-2,STM-2,Canada,North America,NA,Y,NA,STM,NA,Y,NA,,Asexual,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,21.2453,0.0069878
SRR7592064,Daphnia.pulex.NorthAmerica.CAN.721,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-57,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,17.8401,0.00493067
SRR7592065,Daphnia.pulex.NorthAmerica.CAN.722,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-56,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,6.29338,0.0188804
SRR7592066,Daphnia.pulex.NorthAmerica.CAN.723,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-52,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,15.2898,0.00502559
SRR7592067,Daphnia.pulex.NorthAmerica.CAN.724,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-50,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.4476,0.00582691
SRR7592068,Daphnia.pulex.NorthAmerica.CAN.725,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-55,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,19.4944,0.00447684
SRR7592069,Daphnia.pulex.NorthAmerica.CAN.726,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-54,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.8521,0.00546063
SRR7592070,Daphnia.pulex.NorthAmerica.CAN.727,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-48,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.4081,0.00568167
SRR7592071,Daphnia.pulex.NorthAmerica.CAN.728,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-47,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.7416,0.00525368
SRR7592072,Daphnia.pulex.NorthAmerica.CAN.729,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-4,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.632,0.00543078
SRR7592073,Daphnia.pulex.NorthAmerica.CAN.730,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-49,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.5924,0.00507725
SRR7592074,Daphnia.pulex.NorthAmerica.CAN.731,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-45,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.0971,0.00575915
SRR7592075,Daphnia.pulex.NorthAmerica.CAN.732,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-46,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,23.4571,0.00446645
SRR7592076,Daphnia.pulex.NorthAmerica.CAN.733,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-43,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.4596,0.00579739
SRR7592077,Daphnia.pulex.NorthAmerica.CAN.734,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-44,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.8562,0.00557937
SRR7592079,Daphnia.pulex.NorthAmerica.CAN.735,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-42,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,15.5205,0.00497259
SRR7592081,Daphnia.pulex.NorthAmerica.CAN.737,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-40,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,12.7069,0.00597718
SRR7592082,Daphnia.pulex.NorthAmerica.CAN.738,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-35,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.0446,0.00607009
SRR7592083,Daphnia.pulex.NorthAmerica.CAN.739,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-37,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.6948,0.00544185
SRR7592084,Daphnia.pulex.NorthAmerica.CAN.740,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-34,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.3685,0.00559346
SRR7592085,Daphnia.pulex.NorthAmerica.CAN.741,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-32,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.1316,0.00663527
SRR7592086,Daphnia.pulex.NorthAmerica.CAN.742,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-27,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.0252,0.00565853
SRR7592087,Daphnia.pulex.NorthAmerica.CAN.743,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-26,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.3669,0.00534491
SRR7592088,Daphnia.pulex.NorthAmerica.CAN.744,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-25,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.5088,0.00538181
SRR7592089,Daphnia.pulex.NorthAmerica.CAN.745,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-24,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.3702,0.00525602
SRR7592090,Daphnia.pulex.NorthAmerica.CAN.746,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-30,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.0336,0.00536873
SRR7592091,Daphnia.pulex.NorthAmerica.CAN.747,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-2,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.1746,0.00565752
SRR7592092,Daphnia.pulex.NorthAmerica.CAN.748,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-29,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.5248,0.0052359
SRR7592093,Daphnia.pulex.NorthAmerica.CAN.749,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-28,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.192,0.00559413
SRR7592094,Daphnia.pulex.NorthAmerica.CAN.750,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-18,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,13.6738,0.00577559
SRR7592095,Daphnia.pulex.NorthAmerica.CAN.751,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-19,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,12.6565,0.006752
SRR7592096,Daphnia.pulex.NorthAmerica.CAN.752,SAMN09711180,,NA,-106.3468,56.1304,,NA,NA,,Daphnia pulex,NA,NA,PRJNA482684,NorthAmerica,SRA,LPA-1,LPA population data,96 adults,Canada,North America,NA,Y,NA,96 adults,NA,Y,NA,,,Daphnia.pulex.NorthAmerica,Daphnia.pulex.NorthAmerica.CAN,14.4293,0.00561962
