Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,Tissue
SRR14476599,WGS,302,5485160466,PRJNA725506,SAMN19088714,Invertebrate,1842393668,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX10824874,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE3,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE3,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:44:00Z,1,March15_2019_DCat_MomPE3,SRP316581,Single entire female with parthenogenic embryos
SRR14476600,WGS,302,4465778794,PRJNA725506,SAMN19088713,Invertebrate,1498957544,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX10824873,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE20,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE20,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:40:00Z,1,March15_2019_DCat_MomPE20,SRP316581,Single entire female with parthenogenic embryos
SRR14476601,WGS,302,3911208342,PRJNA725506,SAMN19088712,Invertebrate,1304769909,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX10824872,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE2,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE2,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:40:00Z,1,March15_2019_DCat_MomPE2,SRP316581,Single entire female with parthenogenic embryos
SRR14476602,WGS,302,2529005682,PRJNA725506,SAMN19088640,Invertebrate,890629357,UNIVERSITY OF VIRGINIA,2018-04-29,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX10824871,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,April29_2018_D8_MomPE4,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,April29_2018_D8_MomPE4,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:39:00Z,1,April29_2018_D8_MomPE4,SRP316581,Single entire female with parthenogenic embryos
SRR14476603,WGS,302,2870875118,PRJNA725506,SAMN19088711,Invertebrate,960895095,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX10824870,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE19,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE19,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:40:00Z,1,March15_2019_DCat_MomPE19,SRP316581,Single entire female with parthenogenic embryos
SRR14476604,WGS,302,3342108368,PRJNA725506,SAMN19088710,Invertebrate,1155413564,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX10824869,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE18,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE18,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:42:00Z,1,March15_2019_DCat_MomPE18,SRP316581,Single entire female with parthenogenic embryos
SRR14476605,WGS,302,2260406580,PRJNA725506,SAMN19088709,Invertebrate,785618187,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX10824868,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE17,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE17,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:40:00Z,1,March15_2019_DCat_MomPE17,SRP316581,Single entire female with parthenogenic embryos
SRR14476606,WGS,302,1790139126,PRJNA725506,SAMN19088708,Invertebrate,598110176,UNIVERSITY OF VIRGINIA,2019-03-15,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX10824867,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE16,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE16,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:40:00Z,1,March15_2019_DCat_MomPE16,SRP316581,Single entire female with parthenogenic embryos
SRR14476607,WGS,302,3126398526,PRJNA725506,SAMN19088707,Invertebrate,1068333948,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX10824866,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE15,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE15,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:44:00Z,1,March15_2019_DCat_MomPE15,SRP316581,Single entire female with parthenogenic embryos
SRR14476608,WGS,302,2426947198,PRJNA725506,SAMN19088706,Invertebrate,807305481,UNIVERSITY OF VIRGINIA,2019-03-15,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX10824865,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE14,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE14,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:41:00Z,1,March15_2019_DCat_MomPE14,SRP316581,Single entire female with parthenogenic embryos
SRR14476609,WGS,302,4131403790,PRJNA725506,SAMN19088705,Invertebrate,1386510496,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX10824864,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE13,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE13,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:43:00Z,1,March15_2019_DCat_MomPE13,SRP316581,Single entire female with parthenogenic embryos
SRR14476610,WGS,302,2561564302,PRJNA725506,SAMN19088704,Invertebrate,866941603,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX10824863,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE12,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE12,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:42:00Z,1,March15_2019_DCat_MomPE12,SRP316581,Single entire female with parthenogenic embryos
SRR14476611,WGS,302,2377365140,PRJNA725506,SAMN19088703,Invertebrate,841464726,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX10824862,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE11,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE11,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:43:00Z,1,March15_2019_DCat_MomPE11,SRP316581,Single entire female with parthenogenic embryos
SRR14476612,WGS,302,3535022344,PRJNA725506,SAMN19088702,Invertebrate,1178788939,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10824861,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE10,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE10,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:49:00Z,1,March15_2019_DCat_MomPE10,SRP316581,Single entire female with parthenogenic embryos
SRR14476613,WGS,302,2859298854,PRJNA725506,SAMN19088639,Invertebrate,979063463,UNIVERSITY OF VIRGINIA,2018-04-29,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX10824860,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,April29_2018_D8_MomPE3,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,April29_2018_D8_MomPE3,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:46:00Z,1,April29_2018_D8_MomPE3,SRP316581,Single entire female with parthenogenic embryos
SRR14476614,WGS,302,4804604372,PRJNA725506,SAMN19088701,Invertebrate,1617207843,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX10824859,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DCat pond",Illumina NovaSeq 6000,March15_2019_DCat_MomPE1,Single female with parthenogenic embryos sampled from DCat pond fixed in ethanol in the field,March15_2019_DCat_MomPE1,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:47:00Z,1,March15_2019_DCat_MomPE1,SRP316581,Single entire female with parthenogenic embryos
SRR14476615,WGS,302,5077089610,PRJNA725506,SAMN19088700,Invertebrate,1762711548,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX10824858,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE9,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE9,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:49:00Z,1,March15_2019_DBunk_MomPE9,SRP316581,Single entire female with parthenogenic embryos
SRR14476616,WGS,302,3257350860,PRJNA725506,SAMN19088699,Invertebrate,1098813051,UNIVERSITY OF VIRGINIA,2019-03-15,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10824857,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE8,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE8,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:45:00Z,1,March15_2019_DBunk_MomPE8,SRP316581,Single entire female with parthenogenic embryos
SRR14476617,WGS,302,3231010420,PRJNA725506,SAMN19088698,Invertebrate,1166336567,UNIVERSITY OF VIRGINIA,2019-03-15,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10824856,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE7,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE7,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:44:00Z,1,March15_2019_DBunk_MomPE7,SRP316581,Single entire female with parthenogenic embryos
SRR14476618,WGS,302,3765071750,PRJNA725506,SAMN19088697,Invertebrate,1273168661,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10824855,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE6,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE6,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:48:00Z,1,March15_2019_DBunk_MomPE6,SRP316581,Single entire female with parthenogenic embryos
SRR14476619,WGS,302,2563812692,PRJNA725506,SAMN19088696,Invertebrate,860543374,UNIVERSITY OF VIRGINIA,2019-03-15,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX10824854,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE5,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE5,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:44:00Z,1,March15_2019_DBunk_MomPE5,SRP316581,Single entire female with parthenogenic embryos
SRR14476620,WGS,302,4230166850,PRJNA725506,SAMN19088695,Invertebrate,1417822930,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX10824853,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE4,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE4,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:52:00Z,1,March15_2019_DBunk_MomPE4,SRP316581,Single entire female with parthenogenic embryos
SRR14476621,WGS,302,4769715822,PRJNA725506,SAMN19088694,Invertebrate,1597015188,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10824852,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE3,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE3,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:50:00Z,1,March15_2019_DBunk_MomPE3,SRP316581,Single entire female with parthenogenic embryos
SRR14476622,WGS,302,4317035942,PRJNA725506,SAMN19088693,Invertebrate,1457862168,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX10824851,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE2,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE2,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:49:00Z,1,March15_2019_DBunk_MomPE2,SRP316581,Single entire female with parthenogenic embryos
SRR14476623,WGS,302,3317723680,PRJNA725506,SAMN19088692,Invertebrate,1118846819,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10824850,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE19,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE19,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:45:00Z,1,March15_2019_DBunk_MomPE19,SRP316581,Single entire female with parthenogenic embryos
SRR14476624,WGS,302,2504102762,PRJNA725506,SAMN19088638,Invertebrate,848807294,UNIVERSITY OF VIRGINIA,2018-04-29,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10824849,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, D8 pond",Illumina NovaSeq 6000,April29_2018_D8_MomPE2,Single female with parthenogenic embryos sampled from D8 pond fixed in ethanol in the field,April29_2018_D8_MomPE2,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:44:00Z,1,April29_2018_D8_MomPE2,SRP316581,Single entire female with parthenogenic embryos
SRR14476625,WGS,302,4947502920,PRJNA725506,SAMN19088691,Invertebrate,1669302720,UNIVERSITY OF VIRGINIA,2019-03-15,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX10824848,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE18,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE18,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:48:00Z,1,March15_2019_DBunk_MomPE18,SRP316581,Single entire female with parthenogenic embryos
SRR14476626,WGS,302,3784750372,PRJNA725506,SAMN19088690,Invertebrate,1272554824,UNIVERSITY OF VIRGINIA,2019-03-15,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX10824847,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE17,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE17,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:50:00Z,1,March15_2019_DBunk_MomPE17,SRP316581,Single entire female with parthenogenic embryos
SRR14476627,WGS,302,4491502248,PRJNA725506,SAMN19088689,Invertebrate,1509514462,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10824846,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE16,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE16,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:48:00Z,1,March15_2019_DBunk_MomPE16,SRP316581,Single entire female with parthenogenic embryos
SRR14476628,WGS,302,2648693416,PRJNA725506,SAMN19088688,Invertebrate,939500200,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX10824845,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE15,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE15,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:47:00Z,1,March15_2019_DBunk_MomPE15,SRP316581,Single entire female with parthenogenic embryos
SRR14476629,WGS,302,4642310176,PRJNA725506,SAMN19088687,Invertebrate,1562955837,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX10824844,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE14,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE14,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:51:00Z,1,March15_2019_DBunk_MomPE14,SRP316581,Single entire female with parthenogenic embryos
SRR14476630,WGS,302,3191915614,PRJNA725506,SAMN19088686,Invertebrate,1174739160,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX10824843,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE13,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE13,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:48:00Z,1,March15_2019_DBunk_MomPE13,SRP316581,Single entire female with parthenogenic embryos
SRR14476631,WGS,302,4007099684,PRJNA725506,SAMN19088685,Invertebrate,1338000133,UNIVERSITY OF VIRGINIA,2019-03-15,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX10824842,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE12,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE12,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:55:00Z,1,March15_2019_DBunk_MomPE12,SRP316581,Single entire female with parthenogenic embryos
SRR14476632,WGS,302,3615071068,PRJNA725506,SAMN19088684,Invertebrate,1216657704,UNIVERSITY OF VIRGINIA,2019-03-15,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX10824841,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE11,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE11,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:50:00Z,1,March15_2019_DBunk_MomPE11,SRP316581,Single entire female with parthenogenic embryos
SRR14476633,WGS,302,4786715402,PRJNA725506,SAMN19088683,Invertebrate,1600691231,UNIVERSITY OF VIRGINIA,2019-03-15,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX10824840,United Kingdom,Europe,"United Kingdom: Dorset\, Kilwood Nature Reserve\, DBunk pond",Illumina NovaSeq 6000,March15_2019_DBunk_MomPE10,Single female with parthenogenic embryos sampled from DBunk pond fixed in ethanol in the field,March15_2019_DBunk_MomPE10,PAIRED,RANDOM,GENOMIC,Daphnia pulex,ILLUMINA,2022-05-01T00:00:00Z,2021-05-09T21:50:00Z,1,March15_2019_DBunk_MomPE10,SRP316581,Single entire female with parthenogenic embryos
